handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
product_db83ac97-dfeb-1381-95da-2359c03fc159,Product,Chicks dig me easter t-shirt,,4cb4a2_0285ad6b3141432889be5858acee4d01~mv2.png;4cb4a2_e1c882b56c434397b965b66d5e85dad6~mv2.png,Children;Easter;Non-Sale;Special Occasions;T-shirt,,,11.99,,false,PERCENT,0.0,InStock,0.0,,Colour,COLOR,"rgb(0, 0, 0):black;#000080:navy;#ffffff:white;rgb(255, 192, 203):pink;#808080:grey",Size,DROP_DOWN,0-3 Months;3-6 Months;6-12 Months;1-2 years;2-3 years;3-4 years;4-5 years;5-6 years;7-8 years;8-9 years,,,,,,,,,,,,,,,,,,,,,,,,,image placement (top or bottom),500,true,,,,
product_ca236a02-e181-d371-04c2-b5e443c745e6,Product,St Patrick's day t-shirt,,4cb4a2_0f5668c59407479f8b817f3f67ec03a3~mv2.png;4cb4a2_20ea8619a18a4544bb1591e7b04b91b4~mv2.png,Children;Non-Sale;Special Occasions;St. Patrick's day;T-shirt,,,13.99,,false,PERCENT,0.0,InStock,0.0,,Colour,COLOR,"rgb(0, 0, 0):black;#000080:navy;#ffffff:white",Size,DROP_DOWN,0-3 Months;3-6 Months;6-12 Months;1-2 years;2-3 years;3-4 years;4-5 years;5-6 years;7-8 years;8-9 years,,,,,,,,,,,,,,,,,,,,,,,,,colour choice see chart (for name)(in pictures),500,true,name,500,true,
product_0ce10748-7d04-cd14-841f-e9b944d824c6,Product,Easter bunny  t-shirt,,4cb4a2_0f800285242244e0a4147b496829bd01~mv2.jpg;c5a375_92789d6d83b54c82a03e1741ecfee5bd~mv2.jpg;4cb4a2_20ea8619a18a4544bb1591e7b04b91b4~mv2.png,Children;Easter;Non-Sale;Special Occasions;T-shirt,,,12.0,,false,PERCENT,0.0,InStock,0.0,,Colour,COLOR,"rgb(0, 0, 0):black;#000080:navy;#ffffff:white;rgb(255, 192, 203):pink;#808080:grey",Size,DROP_DOWN,0-3 Months;3-6 Months;6-12 Months;1-2 years;2-3 years;3-4 years;4-5 years;5-6 years;7-8 years;8-9 years,,,,,,,,,,,,,,,,,,,,,,,,,Rabbit Colour (see chart),500,true,,,,
product_1dfb221a-6d50-884e-374c-21e18ef175aa,Product,Easter bunny (side) T-shirt,,4cb4a2_a0b5921b43224dbeacf6dae13a9e89c4~mv2.jpg;4cb4a2_92c6d01723ac480e95f979e0d5ec73cc~mv2.jpg;4cb4a2_0e47042ee95348f985582beb54da9531~mv2.jpg;4cb4a2_20ea8619a18a4544bb1591e7b04b91b4~mv2.png,Children;Easter;Non-Sale;Special Occasions;T-shirt,,,12.0,,false,PERCENT,0.0,InStock,0.0,,Colour,COLOR,"rgb(0, 0, 0):black;#000080:navy;#ffffff:white;rgb(255, 192, 203):pink;#808080:grey",Size,DROP_DOWN,0-3 Months;3-6 Months;6-12 Months;1-2 years;2-3 years;3-4 years;4-5 years;5-6 years;7-8 years;8-9 years,,,,,,,,,,,,,,,,,,,,,,,,,Rabbit Colour (see chart),500,true,,,,
product_b6a00b1c-ca26-edc5-bbc9-d4bf2bac3f6b,Product,Easter Bunny Pyjamas,"<p>Pyjamas for the perfect nights sleep! Wear your pyjamas with pride with your own personalisation</p><p>&nbsp;</p><p>Doesn't it feel good to be yourself? Feel naturally comfortable in clothing designed around your personalisation!&nbsp;</p><p>Each item is made to order specifically as you desire, so put your personal touch on your shopping! It's more special when it's personal!</p>",c5a375_6d7b8972f22a469981708eee974bccfd~mv2.jpg;4cb4a2_2656b7cccd5c43e5bf2e5b2f9cba8809~mv2.jpg;4cb4a2_5e4d5b04c8ee442bb8c6d87c7b104b19~mv2.jpg;c5a375_d884aed2398d4d10b1abd50bdfad4fa8~mv2.jpg,Children;Easter;Non-Sale;Pyjamas;SALE;Special Occasions,,,17.0,,false,PERCENT,15.0,InStock,0.0,,Size,DROP_DOWN,6-12 Months;1-2yrs;2-3yrs;3-4yrs;4-5yrs;5-6yrs;7-8 years;9-10yrs,Pyjamas Colour,DROP_DOWN,pink stripes;pink cloud;pink;blue;blue stripes;blue clouds,,,,,,,,,,,,,,,,,,,,,,,,,Name,50,true,Vinyl colour (see colour chart),500,true,
product_b6a00b1c-ca26-edc5-bbc9-d4bf2bac3f6b,Variant,,,,,,,,0.0,true,,,InStock,,,,,3-4yrs,,,pink stripes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b6a00b1c-ca26-edc5-bbc9-d4bf2bac3f6b,Variant,,,,,,,,0.0,true,,,InStock,,,,,2-3yrs,,,blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b6a00b1c-ca26-edc5-bbc9-d4bf2bac3f6b,Variant,,,,,,,,0.0,true,,,InStock,,,,,3-4yrs,,,blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b6a00b1c-ca26-edc5-bbc9-d4bf2bac3f6b,Variant,,,,,,,,0.0,true,,,InStock,,,,,4-5yrs,,,blue clouds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b6a00b1c-ca26-edc5-bbc9-d4bf2bac3f6b,Variant,,,,,,,,0.0,true,,,InStock,,,,,7-8 years,,,blue clouds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b6a00b1c-ca26-edc5-bbc9-d4bf2bac3f6b,Variant,,,,,,,,0.0,true,,,InStock,,,,,5-6yrs,,,blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b6a00b1c-ca26-edc5-bbc9-d4bf2bac3f6b,Variant,,,,,,,,0.0,true,,,InStock,,,,,6-12 Months,,,blue clouds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b6a00b1c-ca26-edc5-bbc9-d4bf2bac3f6b,Variant,,,,,,,,0.0,true,,,InStock,,,,,9-10yrs,,,pink cloud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b6a00b1c-ca26-edc5-bbc9-d4bf2bac3f6b,Variant,,,,,,,,0.0,true,,,InStock,,,,,2-3yrs,,,pink stripes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b6a00b1c-ca26-edc5-bbc9-d4bf2bac3f6b,Variant,,,,,,,,0.0,true,,,InStock,,,,,9-10yrs,,,blue stripes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b6a00b1c-ca26-edc5-bbc9-d4bf2bac3f6b,Variant,,,,,,,,0.0,true,,,InStock,,,,,5-6yrs,,,pink stripes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b6a00b1c-ca26-edc5-bbc9-d4bf2bac3f6b,Variant,,,,,,,,0.0,true,,,InStock,,,,,5-6yrs,,,pink cloud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b6a00b1c-ca26-edc5-bbc9-d4bf2bac3f6b,Variant,,,,,,,,0.0,true,,,InStock,,,,,2-3yrs,,,pink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b6a00b1c-ca26-edc5-bbc9-d4bf2bac3f6b,Variant,,,,,,,,0.0,true,,,InStock,,,,,7-8 years,,,pink stripes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b6a00b1c-ca26-edc5-bbc9-d4bf2bac3f6b,Variant,,,,,,,,0.0,true,,,InStock,,,,,4-5yrs,,,pink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b6a00b1c-ca26-edc5-bbc9-d4bf2bac3f6b,Variant,,,,,,,,0.0,true,,,InStock,,,,,5-6yrs,,,blue stripes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b6a00b1c-ca26-edc5-bbc9-d4bf2bac3f6b,Variant,,,,,,,,0.0,true,,,InStock,,,,,7-8 years,,,blue stripes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b6a00b1c-ca26-edc5-bbc9-d4bf2bac3f6b,Variant,,,,,,,,0.0,true,,,InStock,,,,,3-4yrs,,,pink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b6a00b1c-ca26-edc5-bbc9-d4bf2bac3f6b,Variant,,,,,,,,0.0,true,,,InStock,,,,,1-2yrs,,,blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b6a00b1c-ca26-edc5-bbc9-d4bf2bac3f6b,Variant,,,,,,,,0.0,true,,,InStock,,,,,7-8 years,,,pink cloud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b6a00b1c-ca26-edc5-bbc9-d4bf2bac3f6b,Variant,,,,,,,,0.0,true,,,InStock,,,,,6-12 Months,,,pink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b6a00b1c-ca26-edc5-bbc9-d4bf2bac3f6b,Variant,,,,,,,,0.0,true,,,InStock,,,,,9-10yrs,,,blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b6a00b1c-ca26-edc5-bbc9-d4bf2bac3f6b,Variant,,,,,,,,0.0,true,,,InStock,,,,,1-2yrs,,,pink stripes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b6a00b1c-ca26-edc5-bbc9-d4bf2bac3f6b,Variant,,,,,,,,0.0,true,,,InStock,,,,,4-5yrs,,,pink stripes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b6a00b1c-ca26-edc5-bbc9-d4bf2bac3f6b,Variant,,,,,,,,0.0,true,,,InStock,,,,,4-5yrs,,,blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b6a00b1c-ca26-edc5-bbc9-d4bf2bac3f6b,Variant,,,,,,,,0.0,true,,,InStock,,,,,5-6yrs,,,blue clouds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b6a00b1c-ca26-edc5-bbc9-d4bf2bac3f6b,Variant,,,,,,,,0.0,true,,,InStock,,,,,1-2yrs,,,blue clouds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b6a00b1c-ca26-edc5-bbc9-d4bf2bac3f6b,Variant,,,,,,,,0.0,true,,,InStock,,,,,7-8 years,,,blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b6a00b1c-ca26-edc5-bbc9-d4bf2bac3f6b,Variant,,,,,,,,0.0,true,,,InStock,,,,,1-2yrs,,,blue stripes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b6a00b1c-ca26-edc5-bbc9-d4bf2bac3f6b,Variant,,,,,,,,0.0,true,,,InStock,,,,,2-3yrs,,,pink cloud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b6a00b1c-ca26-edc5-bbc9-d4bf2bac3f6b,Variant,,,,,,,,0.0,true,,,InStock,,,,,1-2yrs,,,pink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b6a00b1c-ca26-edc5-bbc9-d4bf2bac3f6b,Variant,,,,,,,,0.0,true,,,InStock,,,,,4-5yrs,,,blue stripes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b6a00b1c-ca26-edc5-bbc9-d4bf2bac3f6b,Variant,,,,,,,,0.0,true,,,InStock,,,,,6-12 Months,,,blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b6a00b1c-ca26-edc5-bbc9-d4bf2bac3f6b,Variant,,,,,,,,0.0,true,,,InStock,,,,,2-3yrs,,,blue stripes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b6a00b1c-ca26-edc5-bbc9-d4bf2bac3f6b,Variant,,,,,,,,0.0,true,,,InStock,,,,,6-12 Months,,,pink stripes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b6a00b1c-ca26-edc5-bbc9-d4bf2bac3f6b,Variant,,,,,,,,0.0,true,,,InStock,,,,,1-2yrs,,,pink cloud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b6a00b1c-ca26-edc5-bbc9-d4bf2bac3f6b,Variant,,,,,,,,0.0,true,,,InStock,,,,,9-10yrs,,,pink stripes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b6a00b1c-ca26-edc5-bbc9-d4bf2bac3f6b,Variant,,,,,,,,0.0,true,,,InStock,,,,,3-4yrs,,,blue stripes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b6a00b1c-ca26-edc5-bbc9-d4bf2bac3f6b,Variant,,,,,,,,0.0,true,,,InStock,,,,,9-10yrs,,,pink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b6a00b1c-ca26-edc5-bbc9-d4bf2bac3f6b,Variant,,,,,,,,0.0,true,,,InStock,,,,,4-5yrs,,,pink cloud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b6a00b1c-ca26-edc5-bbc9-d4bf2bac3f6b,Variant,,,,,,,,0.0,true,,,InStock,,,,,9-10yrs,,,blue clouds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b6a00b1c-ca26-edc5-bbc9-d4bf2bac3f6b,Variant,,,,,,,,0.0,true,,,InStock,,,,,2-3yrs,,,blue clouds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b6a00b1c-ca26-edc5-bbc9-d4bf2bac3f6b,Variant,,,,,,,,0.0,true,,,InStock,,,,,3-4yrs,,,pink cloud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b6a00b1c-ca26-edc5-bbc9-d4bf2bac3f6b,Variant,,,,,,,,0.0,true,,,InStock,,,,,6-12 Months,,,blue stripes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b6a00b1c-ca26-edc5-bbc9-d4bf2bac3f6b,Variant,,,,,,,,0.0,true,,,InStock,,,,,7-8 years,,,pink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b6a00b1c-ca26-edc5-bbc9-d4bf2bac3f6b,Variant,,,,,,,,0.0,true,,,InStock,,,,,6-12 Months,,,pink cloud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b6a00b1c-ca26-edc5-bbc9-d4bf2bac3f6b,Variant,,,,,,,,0.0,true,,,InStock,,,,,3-4yrs,,,blue clouds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b6a00b1c-ca26-edc5-bbc9-d4bf2bac3f6b,Variant,,,,,,,,0.0,true,,,InStock,,,,,5-6yrs,,,pink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_fe57e7fd-de7b-f101-0e58-7ef82caf08ca,Product,Barbie Birthday Inspired Tutu Dress,"<p>A dress fit for a princess! You're a princess so personalised your own dress!</p><p>&nbsp;</p><p>Our clothes &amp; Accessories allows you to personalise your shopping.&nbsp;</p><p>&nbsp;</p><p>With a personal touch, your shopping becomes more sentimental and valuable. So whether it's a gift, personal wear or a special occasion, it's is all about you!&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p>",c5a375_995e49f39c044d0b9a51da1e1c5cab48~mv2.jpg;4cb4a2_4799443b16d54c28b1c5d975cc046a49~mv2.png;4cb4a2_e5d77c9022cf42708b3f294746292fa8~mv2.png,Birthday;Children;Dresses;Kids;Non-Sale;Special Occasions,,,22.0,,true,PERCENT,0.0,InStock,0.0,,Dress Colour,COLOR,"#ffffff:white;rgb(255, 192, 203):pink;#a1cdee:blue",Size,DROP_DOWN,6-12 Months;1-2 years;2-3 years;3-4 years;5-6 years,Matching bow,DROP_DOWN,no;yes,,,,,,,,,,,,,,,,,,,,,,Name/Text,500,true,Font & Vinyl Colour (see font & colour chart in pictures),500,true,
product_e2e2a0f4-ad3e-3295-3e55-cba4763d6d3a,Product,Personalised Unicorn Pyjamas,"<p>The best way to make an exciting day even more exciting!</p><p>&nbsp;</p><p>Our clothes &amp; Accessories allows you to personalise your shopping.&nbsp;</p><p>&nbsp;</p><p>With a personal touch, your shopping becomes more sentimental and valuable. So whether it's a gift, personal wear or a special occasion, it's is all about you!&nbsp;<br>&nbsp;</p>",4cb4a2_2f6e4e5e144a4e24b95012472fdfbdba~mv2.jpg;4cb4a2_e5d77c9022cf42708b3f294746292fa8~mv2.png;4cb4a2_e2946a6af67b4596ab7f851d761d0c3e~mv2.png,Birthday;Children;Kids;Non-Sale;Pyjamas;Special Occasions,,,17.0,,true,PERCENT,0.0,InStock,0.0,,Size,DROP_DOWN,6-12 Months;1-2yrs;2-3yrs;3-4yrs;4-5yrs;5-6yrs;7-8 years;9-10yrs,Pyjamas Colour,DROP_DOWN,pink stripes;pink cloud;pink,,,,,,,,,,,,,,,,,,,,,,,,,Name & Age,50,true,Vinyl colour (see colour chart),500,true,
product_e2e2a0f4-ad3e-3295-3e55-cba4763d6d3a,Variant,,,,,,,,0.0,true,,,InStock,,,,,3-4yrs,,,pink stripes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e2e2a0f4-ad3e-3295-3e55-cba4763d6d3a,Variant,,,,,,,,0.0,true,,,InStock,,,,,9-10yrs,,,pink cloud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e2e2a0f4-ad3e-3295-3e55-cba4763d6d3a,Variant,,,,,,,,0.0,true,,,InStock,,,,,2-3yrs,,,pink stripes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e2e2a0f4-ad3e-3295-3e55-cba4763d6d3a,Variant,,,,,,,,0.0,true,,,InStock,,,,,5-6yrs,,,pink stripes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e2e2a0f4-ad3e-3295-3e55-cba4763d6d3a,Variant,,,,,,,,0.0,true,,,InStock,,,,,5-6yrs,,,pink cloud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e2e2a0f4-ad3e-3295-3e55-cba4763d6d3a,Variant,,,,,,,,0.0,true,,,InStock,,,,,2-3yrs,,,pink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e2e2a0f4-ad3e-3295-3e55-cba4763d6d3a,Variant,,,,,,,,0.0,true,,,InStock,,,,,7-8 years,,,pink stripes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e2e2a0f4-ad3e-3295-3e55-cba4763d6d3a,Variant,,,,,,,,0.0,true,,,InStock,,,,,4-5yrs,,,pink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e2e2a0f4-ad3e-3295-3e55-cba4763d6d3a,Variant,,,,,,,,0.0,true,,,InStock,,,,,3-4yrs,,,pink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e2e2a0f4-ad3e-3295-3e55-cba4763d6d3a,Variant,,,,,,,,0.0,true,,,InStock,,,,,7-8 years,,,pink cloud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e2e2a0f4-ad3e-3295-3e55-cba4763d6d3a,Variant,,,,,,,,0.0,true,,,InStock,,,,,6-12 Months,,,pink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e2e2a0f4-ad3e-3295-3e55-cba4763d6d3a,Variant,,,,,,,,0.0,true,,,InStock,,,,,1-2yrs,,,pink stripes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e2e2a0f4-ad3e-3295-3e55-cba4763d6d3a,Variant,,,,,,,,0.0,true,,,InStock,,,,,4-5yrs,,,pink stripes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e2e2a0f4-ad3e-3295-3e55-cba4763d6d3a,Variant,,,,,,,,0.0,true,,,InStock,,,,,2-3yrs,,,pink cloud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e2e2a0f4-ad3e-3295-3e55-cba4763d6d3a,Variant,,,,,,,,0.0,true,,,InStock,,,,,1-2yrs,,,pink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e2e2a0f4-ad3e-3295-3e55-cba4763d6d3a,Variant,,,,,,,,0.0,true,,,InStock,,,,,6-12 Months,,,pink stripes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e2e2a0f4-ad3e-3295-3e55-cba4763d6d3a,Variant,,,,,,,,0.0,true,,,InStock,,,,,1-2yrs,,,pink cloud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e2e2a0f4-ad3e-3295-3e55-cba4763d6d3a,Variant,,,,,,,,0.0,true,,,InStock,,,,,9-10yrs,,,pink stripes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e2e2a0f4-ad3e-3295-3e55-cba4763d6d3a,Variant,,,,,,,,0.0,true,,,InStock,,,,,9-10yrs,,,pink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e2e2a0f4-ad3e-3295-3e55-cba4763d6d3a,Variant,,,,,,,,0.0,true,,,InStock,,,,,4-5yrs,,,pink cloud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e2e2a0f4-ad3e-3295-3e55-cba4763d6d3a,Variant,,,,,,,,0.0,true,,,InStock,,,,,3-4yrs,,,pink cloud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e2e2a0f4-ad3e-3295-3e55-cba4763d6d3a,Variant,,,,,,,,0.0,true,,,InStock,,,,,7-8 years,,,pink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e2e2a0f4-ad3e-3295-3e55-cba4763d6d3a,Variant,,,,,,,,0.0,true,,,InStock,,,,,6-12 Months,,,pink cloud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e2e2a0f4-ad3e-3295-3e55-cba4763d6d3a,Variant,,,,,,,,0.0,true,,,InStock,,,,,5-6yrs,,,pink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_15b1f080-9dbb-ad87-b37a-513ed2a83169,Product,Signature Lounge-Set,"<p>Doesn't it feel good to be yourself? Feel naturally comfortable in clothing designed around your personalisation!</p><p>&nbsp;</p><p>Each item is made to order specifically as you desire, so put your personal touch on your shopping! It's more special when it's personal!</p>",c5a375_d0e182bbe61a458d97c8281bab7fb300~mv2.jpg;4cb4a2_7c83fed7cada4058999207c181d51d5b~mv2.png;4cb4a2_e5d77c9022cf42708b3f294746292fa8~mv2.png,Children;Kids;Lounge & leggings sets;Non-Sale,,,23.0,,true,PERCENT,0.0,InStock,0.0,,Size,DROP_DOWN,6-12 Months;12-18 Months;1-2 years;2-3 years;3-4 years;5-6 years;6-7 years;7-8 years,Lounge set Colour,COLOR,"#808080:grey;#e9b1b1:dusty pink;#000000:black/grey/white",,,,,,,,,,,,,,,,,,,,,,,,,Name/Text,500,true,Vinyl colour (see colour chart),500,true,
product_15b1f080-9dbb-ad87-b37a-513ed2a83169,Variant,,,,,,,,0.0,true,,,InStock,,,,,1-2 years,,,"#808080:grey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_15b1f080-9dbb-ad87-b37a-513ed2a83169,Variant,,,,,,,,0.0,true,,,InStock,,,,,6-12 Months,,,"#000000:black/grey/white",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_15b1f080-9dbb-ad87-b37a-513ed2a83169,Variant,,,,,,,,0.0,true,,,InStock,,,,,6-12 Months,,,"#808080:grey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_15b1f080-9dbb-ad87-b37a-513ed2a83169,Variant,,,,,,,,1.5,true,,,InStock,,,,,7-8 years,,,"#000000:black/grey/white",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_15b1f080-9dbb-ad87-b37a-513ed2a83169,Variant,,,,,,,,1.5,true,,,InStock,,,,,5-6 years,,,"#000000:black/grey/white",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_15b1f080-9dbb-ad87-b37a-513ed2a83169,Variant,,,,,,,,0.0,true,,,InStock,,,,,1-2 years,,,"#e9b1b1:dusty pink",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_15b1f080-9dbb-ad87-b37a-513ed2a83169,Variant,,,,,,,,1.5,true,,,InStock,,,,,3-4 years,,,"#e9b1b1:dusty pink",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_15b1f080-9dbb-ad87-b37a-513ed2a83169,Variant,,,,,,,,1.5,true,,,InStock,,,,,2-3 years,,,"#e9b1b1:dusty pink",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_15b1f080-9dbb-ad87-b37a-513ed2a83169,Variant,,,,,,,,0.0,true,,,InStock,,,,,12-18 Months,,,"#e9b1b1:dusty pink",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_15b1f080-9dbb-ad87-b37a-513ed2a83169,Variant,,,,,,,,1.5,true,,,InStock,,,,,6-7 years,,,"#e9b1b1:dusty pink",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_15b1f080-9dbb-ad87-b37a-513ed2a83169,Variant,,,,,,,,1.5,true,,,InStock,,,,,7-8 years,,,"#e9b1b1:dusty pink",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_15b1f080-9dbb-ad87-b37a-513ed2a83169,Variant,,,,,,,,0.0,true,,,InStock,,,,,12-18 Months,,,"#000000:black/grey/white",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_15b1f080-9dbb-ad87-b37a-513ed2a83169,Variant,,,,,,,,1.5,true,,,InStock,,,,,6-7 years,,,"#808080:grey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_15b1f080-9dbb-ad87-b37a-513ed2a83169,Variant,,,,,,,,0.0,true,,,InStock,,,,,1-2 years,,,"#000000:black/grey/white",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_15b1f080-9dbb-ad87-b37a-513ed2a83169,Variant,,,,,,,,1.5,true,,,InStock,,,,,5-6 years,,,"#e9b1b1:dusty pink",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_15b1f080-9dbb-ad87-b37a-513ed2a83169,Variant,,,,,,,,1.5,true,,,InStock,,,,,3-4 years,,,"#808080:grey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_15b1f080-9dbb-ad87-b37a-513ed2a83169,Variant,,,,,,,,1.5,true,,,InStock,,,,,2-3 years,,,"#808080:grey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_15b1f080-9dbb-ad87-b37a-513ed2a83169,Variant,,,,,,,,0.0,true,,,InStock,,,,,12-18 Months,,,"#808080:grey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_15b1f080-9dbb-ad87-b37a-513ed2a83169,Variant,,,,,,,,1.5,true,,,InStock,,,,,3-4 years,,,"#000000:black/grey/white",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_15b1f080-9dbb-ad87-b37a-513ed2a83169,Variant,,,,,,,,1.5,true,,,InStock,,,,,2-3 years,,,"#000000:black/grey/white",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_15b1f080-9dbb-ad87-b37a-513ed2a83169,Variant,,,,,,,,1.5,true,,,InStock,,,,,6-7 years,,,"#000000:black/grey/white",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
